Date,Open,High,Low,Close,Adj Close,Volume
3/24/2008,2666.926514,2771.923584,2645.927002,2708.925293,2030.815063,34973582
3/25/2008,2750.924072,2918.919434,2729.924805,2876.920654,2156.757324,82143335
3/26/2008,2855.921387,2960.918457,2834.921875,2897.920166,2172.5,86872036
3/27/2008,2855.921387,2918.919434,2834.921875,2897.920166,2172.5,36370049
3/28/2008,2897.920166,2981.917725,2897.920166,2918.919434,2188.242676,51299032
3/31/2008,2918.919434,2939.918945,2813.922363,2813.922363,2109.528809,25498321
4/1/2008,2813.922363,2876.920654,2666.926514,2708.925293,2030.815063,69297147
4/2/2008,2750.924072,2792.923096,2603.928223,2624.927734,1967.844238,53085986
4/3/2008,2603.928223,2645.927002,2456.932373,2477.931641,1857.644897,64061289
4/4/2008,2519.930664,2645.927002,2519.930664,2645.927002,1983.586792,46792360
4/7/2008,2666.926514,2708.925293,2624.927734,2687.926025,2015.072754,30152616
4/8/2008,2666.926514,2729.924805,2582.928711,2582.928711,1936.358765,31794923
4/9/2008,2561.929443,2624.927734,2435.932861,2477.931641,1857.644897,74265737
4/10/2008,2435.932861,2519.930664,2393.934082,2498.931152,1873.387573,56352148
4/11/2008,2519.930664,2624.927734,2498.931152,2624.927734,1967.844238,99540243
4/14/2008,2540.929932,2582.928711,2498.931152,2582.928711,1936.358765,60443332
4/15/2008,2603.928223,2645.927002,2582.928711,2603.928223,1952.101318,52812169
4/16/2008,2666.926514,2939.918945,2645.927002,2918.919434,2188.242676,211290942
4/17/2008,3023.916748,3044.916016,2834.921875,2876.920654,2156.757324,159241293
4/18/2008,2876.920654,3002.917236,2855.921387,2981.917725,2235.471191,123514118
4/21/2008,3044.916016,3044.916016,2897.920166,2897.920166,2172.5,104451688
4/22/2008,2876.920654,2960.918457,2834.921875,2897.920166,2172.5,69041188
4/23/2008,2897.920166,3023.916748,2876.920654,3023.916748,2266.956543,66642908
4/24/2008,3044.916016,3065.915527,2897.920166,2897.920166,2172.5,68708441
4/25/2008,2939.918945,2939.918945,2834.921875,2876.920654,2156.757324,52693714
4/28/2008,2897.920166,2918.919434,2813.922363,2897.920166,2172.5,22271447
4/29/2008,2918.919434,3002.917236,2897.920166,2960.918457,2219.728271,45975076
4/30/2008,2960.918457,2960.918457,2897.920166,2939.918945,2203.985596,17075470
5/5/2008,2939.918945,2960.918457,2876.920654,2918.919434,2188.242676,25899523
5/6/2008,2918.919434,3044.916016,2897.920166,3002.917236,2251.213623,110394709
5/7/2008,3002.917236,3065.915527,3002.917236,3044.916016,2282.698975,89041144
5/8/2008,3023.916748,3086.915039,2981.917725,3086.915039,2314.184814,66260159
5/9/2008,3086.915039,3149.913086,3065.915527,3107.914307,2329.927734,73632981
5/12/2008,3128.913818,3128.913818,3065.915527,3086.915039,2314.184814,26048932
5/13/2008,3107.914307,3149.913086,3086.915039,3107.914307,2329.927734,42148780
5/14/2008,3107.914307,3128.913818,3086.915039,3107.914307,2329.927734,23078016
5/15/2008,3107.914307,3170.912598,3107.914307,3128.913818,2345.670166,83582065
5/16/2008,3149.913086,3170.912598,3107.914307,3170.912598,2377.156006,46758431
5/21/2008,3128.913818,3149.913086,3065.915527,3107.914307,2329.927734,39511803
5/22/2008,3044.916016,3065.915527,2981.917725,3023.916748,2266.956543,36102185
5/23/2008,3002.917236,3002.917236,2813.922363,2834.921875,2125.271729,56918830
5/26/2008,2792.923096,2792.923096,2708.925293,2708.925293,2030.815063,44008950
5/27/2008,2729.924805,2792.923096,2687.926025,2708.925293,2030.815063,33718191
5/28/2008,2687.926025,2792.923096,2687.926025,2792.923096,2093.786377,16729627
5/29/2008,2834.921875,2834.921875,2708.925293,2750.924072,2062.300537,34084272
5/30/2008,2771.923584,2771.923584,2708.925293,2729.924805,2046.558228,15218871
6/2/2008,2708.925293,2834.921875,2708.925293,2813.922363,2109.528809,70633494
6/3/2008,2813.922363,2876.920654,2750.924072,2792.923096,2093.786377,80361738
6/4/2008,2792.923096,2834.921875,2708.925293,2708.925293,2030.815063,33411039
6/5/2008,2708.925293,2792.923096,2687.926025,2771.923584,2078.043701,22485738
6/6/2008,2813.922363,2855.921387,2708.925293,2708.925293,2030.815063,86339879
6/9/2008,2603.928223,2687.926025,2561.929443,2666.926514,1999.329956,49131115
6/10/2008,2666.926514,2708.925293,2561.929443,2582.928711,1936.358765,72621644
6/11/2008,2624.927734,2645.927002,2603.928223,2624.927734,1967.844238,18869567
6/12/2008,2582.928711,2834.921875,2582.928711,2834.921875,2125.271729,70807903
6/13/2008,2855.921387,2876.920654,2750.924072,2771.923584,2078.043701,59102819
6/16/2008,2729.924805,2792.923096,2708.925293,2729.924805,2046.558228,18207644
6/17/2008,2666.926514,2729.924805,2624.927734,2666.926514,1999.329956,24017328
6/18/2008,2666.926514,2708.925293,2645.927002,2666.926514,1999.329956,17648700
6/19/2008,2645.927002,2687.926025,2624.927734,2645.927002,1983.586792,14783145
6/20/2008,2624.927734,2687.926025,2624.927734,2624.927734,1967.844238,22987538
6/23/2008,2666.926514,2666.926514,2603.928223,2666.926514,1999.329956,17590365
6/24/2008,2729.924805,2750.924072,2645.927002,2729.924805,2046.558228,40593975
6/25/2008,2687.926025,2729.924805,2666.926514,2687.926025,2015.072754,18902306
6/26/2008,2708.925293,2729.924805,2687.926025,2708.925293,2030.815063,30846683
6/27/2008,2708.925293,2729.924805,2645.927002,2708.925293,2030.815063,30838349
6/30/2008,2666.926514,2729.924805,2645.927002,2666.926514,1999.329956,13645614
7/1/2008,2687.926025,2708.925293,2645.927002,2687.926025,2015.072754,26026907
7/2/2008,2708.925293,2708.925293,2666.926514,2708.925293,2030.815063,11495554
7/3/2008,2603.928223,2666.926514,2561.929443,2603.928223,1952.101318,56949188
7/4/2008,2603.928223,2645.927002,2561.929443,2603.928223,1952.101318,22655981
7/7/2008,2561.929443,2603.928223,2540.929932,2561.929443,1920.616211,11672940
7/8/2008,2498.931152,2561.929443,2477.931641,2498.931152,1873.387573,26823953
7/9/2008,2456.932373,2519.930664,2435.932861,2456.932373,1841.902222,30303216
7/10/2008,2540.929932,2540.929932,2435.932861,2540.929932,1904.873047,31203836
7/11/2008,2519.930664,2561.929443,2498.931152,2519.930664,1889.130493,17016540
7/14/2008,2540.929932,2582.928711,2498.931152,2540.929932,1904.873047,29331760
7/15/2008,2456.932373,2540.929932,2435.932861,2456.932373,1841.902222,66845294
7/16/2008,2456.932373,2519.930664,2435.932861,2456.932373,1841.902222,44408366
7/17/2008,2498.931152,2498.931152,2309.936279,2330.935791,1747.445801,89781640
7/18/2008,2204.939209,2204.939209,2015.944458,2057.943359,1672.51062,78179535
7/21/2008,2099.942139,2099.942139,2036.943848,2099.942139,1706.643311,34021175
7/22/2008,2078.942627,2120.94165,2057.943359,2078.942627,1689.57666,25925119
7/23/2008,1994.945068,2099.942139,1973.945557,1994.945068,1621.311035,42127351
7/24/2008,1973.945557,2120.94165,1931.946777,2099.942139,1706.643311,76125312
7/25/2008,2057.943359,2078.942627,1994.945068,2057.943359,1672.51062,59061151
7/28/2008,2078.942627,2120.94165,2036.943848,2078.942627,1689.57666,35151563
7/29/2008,2057.943359,2078.942627,2036.943848,2057.943359,1672.51062,17285595
7/31/2008,2078.942627,2099.942139,2036.943848,2078.942627,1689.57666,49170997
8/1/2008,2057.943359,2099.942139,2036.943848,2057.943359,1672.51062,16211161
8/4/2008,2057.943359,2057.943359,1952.946167,1952.946167,1587.178223,28255540
8/5/2008,1826.949707,1931.946777,1784.950806,1826.949707,1484.779663,46232226
8/6/2008,1784.950806,1868.948486,1742.951904,1784.950806,1450.646851,57373009
8/7/2008,1805.950195,1826.949707,1763.951416,1805.950195,1467.713257,14213486
8/8/2008,1763.951416,1826.949707,1742.951904,1763.951416,1433.5802,24036971
8/11/2008,1763.951416,1763.951416,1616.955444,1658.954224,1348.248169,24900090
8/12/2008,1654.754395,1654.754395,1537.157593,1537.157593,1249.262817,41803533
8/13/2008,1553.957153,1579.156494,1511.958374,1553.957153,1262.916016,34387852
8/14/2008,1604.355835,1621.155273,1570.756714,1604.355835,1303.875366,41216612
8/15/2008,1579.156494,1587.556274,1545.557373,1579.156494,1283.395752,16577837
8/19/2008,1511.958374,1570.756714,1503.558594,1511.958374,1228.783081,14144437
8/20/2008,1537.157593,1562.356934,1528.757813,1537.157593,1249.262817,15853413
8/21/2008,1545.557373,1579.156494,1545.557373,1545.557373,1256.089478,24911400
8/22/2008,1612.755493,1621.155273,1595.956055,1612.755493,1310.702026,39616567
8/25/2008,1612.755493,1612.755493,1579.156494,1612.755493,1310.702026,12863449
8/26/2008,1587.556274,1612.755493,1587.556274,1587.556274,1290.22229,9525262
8/27/2008,1595.956055,1604.355835,1587.556274,1595.956055,1297.04895,5678132
8/28/2008,1579.156494,1621.155273,1579.156494,1579.156494,1283.395752,22131562
8/29/2008,1587.556274,1595.956055,1562.356934,1587.556274,1290.22229,16437953
9/1/2008,1562.356934,1587.556274,1553.957153,1562.356934,1269.742554,16299258
9/2/2008,1511.958374,1545.557373,1503.558594,1511.958374,1228.783081,24797111
9/3/2008,1511.958374,1511.958374,1419.560913,1427.960693,1160.517212,39604067
9/4/2008,1352.362671,1402.761353,1327.163452,1352.362671,1099.078125,42719629
9/5/2008,1251.565552,1301.964111,1243.165771,1251.565552,1017.159546,66705409
9/8/2008,1259.965332,1293.564331,1243.165771,1259.965332,1023.985962,46095317
9/9/2008,1243.165771,1243.165771,1125.56897,1133.96875,921.587463,51216887
9/10/2008,1058.37085,1125.56897,1049.971069,1058.37085,860.148254,66276231
9/11/2008,1066.77063,1108.769409,1041.571289,1066.77063,866.974792,42760702
9/12/2008,1091.969849,1091.969849,982.772888,1007.972229,819.188721,69207264
9/15/2008,965.973389,1016.372009,848.376648,856.776367,696.310425,50431747
9/16/2008,797.978027,898.775208,755.979187,881.975708,716.7901,191252889
9/17/2008,915.574768,1049.971069,915.574768,1033.171509,839.668457,304676253
9/18/2008,1007.972229,1226.366211,965.973389,1226.366211,996.67981,704451557
9/19/2008,1301.964111,1360.762451,1259.965332,1301.964111,1058.118774,476188718
9/22/2008,1343.963013,1360.762451,1259.965332,1268.36499,1030.8125,152069071
9/23/2008,1301.964111,1360.762451,1276.764771,1301.964111,1058.118774,270274710
9/24/2008,1301.964111,1327.163452,1285.164551,1301.964111,1058.118774,64438085
9/25/2008,1301.964111,1310.363892,1226.366211,1234.765991,1003.506226,46501281
9/26/2008,1226.366211,1251.565552,1192.76709,1226.366211,996.67981,53449687
10/6/2008,1175.967529,1175.967529,890.375488,890.375488,723.61676,129800601
10/7/2008,881.975708,1066.77063,856.776367,974.373169,791.882507,267834167
10/8/2008,881.975708,957.573608,856.776367,881.975708,716.7901,88648871
10/9/2008,881.975708,881.975708,881.975708,881.975708,716.7901,0
10/10/2008,881.975708,881.975708,881.975708,881.975708,716.7901,0
10/13/2008,965.973389,965.973389,806.377747,965.973389,785.05603,206983075
10/14/2008,1058.37085,1058.37085,1033.171509,1058.37085,860.148254,18568964
10/15/2008,1091.969849,1159.168091,1066.77063,1091.969849,887.454468,163386050
10/16/2008,982.772888,1091.969849,982.772888,1058.37085,860.148254,97640786
10/17/2008,1091.969849,1091.969849,965.973389,974.373169,791.882507,89541753
10/20/2008,982.772888,1049.971069,974.373169,1041.571289,846.495056,103441541
10/21/2008,1066.77063,1083.57019,965.973389,974.373169,791.882507,111154253
10/22/2008,923.974548,957.573608,890.375488,923.974548,750.923035,92475762
10/23/2008,873.575928,890.375488,839.976868,873.575928,709.963562,75178857
10/24/2008,865.176147,873.575928,789.578247,789.578247,641.697876,102055788
10/27/2008,755.979187,755.979187,713.980347,713.980347,580.258606,64695830
10/28/2008,646.782166,781.178467,646.782166,772.778687,628.044739,161069915
10/29/2008,831.577087,839.976868,755.979187,772.778687,628.044739,116747860
10/30/2008,797.978027,848.376648,797.978027,848.376648,689.483948,98066988
10/31/2008,873.575928,932.374329,789.578247,873.575928,709.963562,212998727
11/3/2008,915.574768,1016.372009,898.775208,991.172668,805.535645,157963281
11/4/2008,949.173828,991.172668,915.574768,949.173828,771.402771,100196808
11/5/2008,1007.972229,1007.972229,890.375488,907.174988,737.269897,123095059
11/6/2008,839.976868,881.975708,823.177307,839.976868,682.657471,62885066
11/7/2008,755.979187,949.173828,755.979187,949.173828,771.402771,114685898
11/10/2008,1007.972229,1007.972229,915.574768,940.774048,764.576111,93857348
11/11/2008,923.974548,957.573608,890.375488,923.974548,750.923035,81642130
11/12/2008,932.374329,940.774048,890.375488,932.374329,757.749573,50400198
11/13/2008,865.176147,898.775208,839.976868,865.176147,703.136963,49566246
11/14/2008,881.975708,923.974548,865.176147,881.975708,716.7901,50577584
11/17/2008,831.577087,881.975708,831.577087,831.577087,675.83075,28562096
11/18/2008,823.177307,823.177307,772.778687,781.178467,634.871277,55569388
11/19/2008,789.578247,814.777527,755.979187,789.578247,641.697876,30174641
11/20/2008,755.979187,772.778687,739.179626,755.979187,614.391541,28497809
11/21/2008,739.179626,873.575928,713.980347,856.776367,696.310425,111618552
11/24/2008,865.176147,865.176147,806.377747,806.377747,655.351013,63810091
11/25/2008,831.577087,881.975708,831.577087,831.577087,675.83075,122790288
11/26/2008,839.976868,865.176147,839.976868,839.976868,682.657471,46427469
11/27/2008,881.975708,881.975708,831.577087,831.577087,675.83075,59248061
11/28/2008,839.976868,865.176147,831.577087,856.776367,696.310425,33612235
12/1/2008,831.577087,881.975708,823.177307,831.577087,675.83075,58562923
12/2/2008,806.377747,823.177307,797.978027,806.377747,655.351013,26871573
12/3/2008,823.177307,856.776367,814.777527,823.177307,669.004211,25686422
12/4/2008,831.577087,839.976868,823.177307,831.577087,675.83075,17157020
12/5/2008,806.377747,839.976868,789.578247,806.377747,655.351013,37139118
12/9/2008,831.577087,856.776367,831.577087,831.577087,675.83075,61693366
12/10/2008,856.776367,923.974548,839.976868,915.574768,744.096497,172324987
12/11/2008,890.375488,949.173828,881.975708,890.375488,723.61676,179332323
12/12/2008,890.375488,907.174988,839.976868,839.976868,682.657471,74155019
12/15/2008,881.975708,1007.972229,873.575928,1007.972229,819.188721,249581283
12/16/2008,957.573608,1016.372009,949.173828,957.573608,778.229309,222651969
12/17/2008,965.973389,991.172668,957.573608,965.973389,785.05603,101540298
12/18/2008,974.373169,974.373169,932.374329,974.373169,791.882507,37715920
12/19/2008,932.374329,974.373169,915.574768,932.374329,757.749573,52891338
12/22/2008,898.775208,940.774048,881.975708,898.775208,730.443237,24530437
12/23/2008,923.974548,940.774048,873.575928,923.974548,750.923035,36992090
12/24/2008,907.174988,949.173828,898.775208,907.174988,737.269897,25169146
12/30/2008,915.574768,923.974548,898.775208,915.574768,744.096497,18740992
12/31/2008,915.574768,915.574768,915.574768,915.574768,744.096497,0
1/5/2009,957.573608,1049.971069,949.173828,1033.171509,839.668457,158999024
1/6/2009,1041.571289,1041.571289,965.973389,991.172668,805.535645,91663240
1/7/2009,1033.171509,1108.769409,999.572449,1033.171509,839.668457,302919657
1/8/2009,974.373169,1007.972229,965.973389,974.373169,791.882507,54473525
1/9/2009,991.172668,1049.971069,982.772888,1049.971069,853.321655,76111621
1/12/2009,1024.771729,1049.971069,999.572449,1024.771729,832.841919,43573224
1/13/2009,965.973389,1007.972229,949.173828,965.973389,785.05603,49471601
1/14/2009,965.973389,991.172668,957.573608,965.973389,785.05603,23985184
1/15/2009,940.774048,940.774048,881.975708,890.375488,723.61676,55419384
1/16/2009,940.774048,940.774048,898.775208,940.774048,764.576111,32547325
1/19/2009,940.774048,974.373169,923.974548,940.774048,764.576111,23675652
1/20/2009,932.374329,932.374329,898.775208,932.374329,757.749573,14060506
1/21/2009,915.574768,949.173828,898.775208,915.574768,744.096497,39051076
1/22/2009,923.974548,932.374329,898.775208,923.974548,750.923035,18048711
1/23/2009,890.375488,907.174988,873.575928,890.375488,723.61676,36366478
1/27/2009,940.774048,949.173828,907.174988,940.774048,764.576111,46311395
1/28/2009,923.974548,940.774048,915.574768,923.974548,750.923035,12639634
1/29/2009,923.974548,940.774048,907.174988,923.974548,750.923035,21195226
1/30/2009,932.374329,932.374329,898.775208,932.374329,757.749573,13881334
2/2/2009,907.174988,932.374329,890.375488,907.174988,737.269897,14248011
2/3/2009,898.775208,907.174988,890.375488,898.775208,730.443237,7921051
2/4/2009,898.775208,915.574768,898.775208,898.775208,730.443237,3991181
2/5/2009,907.174988,915.574768,890.375488,907.174988,737.269897,7103767
2/6/2009,932.374329,949.173828,907.174988,932.374329,757.749573,30927638
2/9/2009,915.574768,949.173828,915.574768,915.574768,744.096497,13989076
2/10/2009,873.575928,982.772888,873.575928,974.373169,791.882507,40541593
2/11/2009,974.373169,999.572449,940.774048,974.373169,791.882507,75163976
2/12/2009,932.374329,999.572449,932.374329,932.374329,757.749573,54525312
2/13/2009,965.973389,974.373169,940.774048,965.973389,785.05603,15442687
2/16/2009,940.774048,965.973389,923.974548,940.774048,764.576111,20642830
2/17/2009,932.374329,940.774048,915.574768,932.374329,757.749573,11894970
2/18/2009,923.974548,940.774048,915.574768,923.974548,750.923035,17096899
2/19/2009,957.573608,957.573608,923.974548,957.573608,778.229309,22834557
2/20/2009,957.573608,1007.972229,957.573608,957.573608,778.229309,112826323
2/23/2009,965.973389,1033.171509,965.973389,1033.171509,839.668457,87344073
2/24/2009,1033.171509,1058.37085,991.172668,1033.171509,839.668457,111248304
2/25/2009,1007.972229,1049.971069,999.572449,1007.972229,819.188721,50774613
2/26/2009,991.172668,1016.372009,965.973389,991.172668,805.535645,36678987
2/27/2009,1007.972229,1033.171509,974.373169,1007.972229,819.188721,40816005
3/2/2009,974.373169,1016.372009,965.973389,974.373169,791.882507,18869567
3/3/2009,974.373169,982.772888,932.374329,974.373169,791.882507,25188194
3/4/2009,974.373169,982.772888,957.573608,974.373169,791.882507,20354727
3/5/2009,949.173828,991.172668,949.173828,949.173828,771.402771,18643966
3/6/2009,957.573608,957.573608,940.774048,957.573608,778.229309,9831223
3/10/2009,915.574768,957.573608,907.174988,915.574768,744.096497,32387797
3/11/2009,898.775208,932.374329,890.375488,898.775208,730.443237,58556375
3/12/2009,898.775208,907.174988,890.375488,898.775208,730.443237,19363628
3/13/2009,907.174988,923.974548,898.775208,907.174988,737.269897,21405351
3/16/2009,907.174988,923.974548,898.775208,907.174988,737.269897,17902279
3/17/2009,898.775208,923.974548,890.375488,898.775208,730.443237,33114007
3/18/2009,890.375488,907.174988,890.375488,890.375488,723.61676,9904439
3/19/2009,898.775208,915.574768,898.775208,898.775208,730.443237,20771405
3/20/2009,940.774048,949.173828,898.775208,940.774048,764.576111,62924353
3/23/2009,957.573608,965.973389,932.374329,957.573608,778.229309,64148791
3/24/2009,965.973389,974.373169,949.173828,965.973389,785.05603,84458279
3/25/2009,940.774048,965.973389,940.774048,940.774048,764.576111,26172745
3/27/2009,949.173828,974.373169,949.173828,949.173828,771.402771,23931611
3/30/2009,923.974548,949.173828,907.174988,923.974548,750.923035,21724408
3/31/2009,915.574768,932.374329,907.174988,915.574768,744.096497,19346961
4/1/2009,923.974548,940.774048,915.574768,923.974548,750.923035,28098988
4/2/2009,965.973389,974.373169,932.374329,965.973389,785.05603,80323046
4/3/2009,1007.972229,1016.372009,949.173828,1007.972229,819.188721,256366589
4/6/2009,1058.37085,1142.36853,1016.372009,1058.37085,860.148254,376781217
4/7/2009,1016.372009,1075.17041,999.572449,1016.372009,826.01532,92292424
4/8/2009,1016.372009,1033.171509,991.172668,1016.372009,826.01532,66748863
4/9/2009,1016.372009,1016.372009,1016.372009,1016.372009,826.01532,0
4/13/2009,1075.17041,1083.57019,1033.171509,1075.17041,873.801331,139459200
4/14/2009,1100.369629,1108.769409,1066.77063,1100.369629,894.281006,173275013
4/15/2009,1100.369629,1226.366211,1083.57019,1201.16687,976.199951,372335856
4/16/2009,1226.366211,1268.36499,1209.56665,1226.366211,996.67981,257222565
4/17/2009,1234.765991,1251.565552,1175.967529,1192.76709,969.373413,84009458
4/20/2009,1217.966431,1226.366211,1167.567871,1217.966431,989.853088,102098647
4/22/2009,1175.967529,1217.966431,1100.369629,1100.369629,894.281006,77453325
4/23/2009,1083.57019,1108.769409,1058.37085,1083.57019,880.627869,37252812
4/24/2009,1066.77063,1091.969849,1041.571289,1066.77063,866.974792,55954518
4/27/2009,1075.17041,1125.56897,1075.17041,1075.17041,873.801331,61815394
4/28/2009,1083.57019,1108.769409,1058.37085,1083.57019,880.627869,42106517
4/29/2009,1125.56897,1133.96875,1083.57019,1125.56897,914.760803,56294408
4/30/2009,1201.16687,1201.16687,1142.36853,1201.16687,976.199951,97815790
5/1/2009,1150.768311,1201.16687,1150.768311,1150.768311,935.240479,46620332
5/4/2009,1209.56665,1234.765991,1159.168091,1209.56665,983.026611,117382996
5/5/2009,1285.164551,1318.763672,1226.366211,1285.164551,1044.465576,313309825
5/6/2009,1276.764771,1394.361572,1268.36499,1385.961792,1126.384644,272520010
5/7/2009,1453.159912,1486.759033,1427.960693,1453.159912,1180.997192,204155031
5/8/2009,1461.559692,1621.155273,1444.760132,1604.355835,1303.875366,146457607
5/11/2009,1604.355835,1784.950806,1587.556274,1604.355835,1303.875366,155480475
5/12/2009,1604.355835,1721.952515,1545.557373,1721.952515,1399.44751,146018905
5/13/2009,1671.553955,1763.951416,1654.754395,1671.553955,1358.487915,107366649
5/14/2009,1629.555054,1629.555054,1478.359253,1478.359253,1201.476807,114637683
5/15/2009,1553.957153,1570.756714,1285.164551,1419.560913,1153.690918,76751519
5/18/2009,1385.961792,1503.558594,1343.963013,1461.559692,1187.823608,68559627
5/19/2009,1587.556274,1629.555054,1520.358154,1587.556274,1290.22229,169339190
5/20/2009,1579.156494,1629.555054,1570.756714,1579.156494,1283.395752,68328668
5/21/2009,1579.156494,1579.156494,1579.156494,1579.156494,1283.395752,0
5/22/2009,1595.956055,1621.155273,1553.957153,1595.956055,1297.04895,78452162
5/25/2009,1646.354614,1671.553955,1595.956055,1646.354614,1338.008423,121976575
5/26/2009,1604.355835,1700.953125,1595.956055,1604.355835,1303.875366,109283368
5/27/2009,1646.354614,1679.953735,1621.155273,1646.354614,1338.008423,95746686
5/28/2009,1646.354614,1654.754395,1621.155273,1646.354614,1338.008423,40132058
5/29/2009,1663.154175,1700.953125,1637.954834,1663.154175,1351.661499,98767602
6/1/2009,1679.953735,2036.943848,1671.553955,1994.945068,1621.311035,483425822
6/2/2009,2015.944458,2036.943848,1805.950195,1847.949097,1501.846069,251099182
6/3/2009,1826.949707,1931.946777,1805.950195,1826.949707,1484.779663,81332003
6/4/2009,1889.947876,1910.947388,1763.951416,1889.947876,1535.978882,88163143
6/5/2009,1952.946167,1994.945068,1910.947388,1952.946167,1587.178223,135165034
6/8/2009,1952.946167,1952.946167,1805.950195,1847.949097,1501.846069,88444104
6/9/2009,1910.947388,1910.947388,1805.950195,1910.947388,1553.045532,82207622
6/10/2009,1994.945068,1994.945068,1931.946777,1994.945068,1621.311035,119364599
6/11/2009,1952.946167,1973.945557,1889.947876,1952.946167,1587.178223,64347606
6/12/2009,1952.946167,2015.944458,1931.946777,1952.946167,1587.178223,67310783
6/15/2009,1868.948486,1952.946167,1847.949097,1868.948486,1518.912476,58426014
6/16/2009,1847.949097,1847.949097,1763.951416,1847.949097,1501.846069,75076473
6/17/2009,1826.949707,1847.949097,1784.950806,1826.949707,1484.779663,46329848
6/18/2009,1805.950195,1805.950195,1663.154175,1679.953735,1402.36731,83513611
6/19/2009,1679.953735,1763.951416,1637.954834,1679.953735,1402.36731,71075173
6/22/2009,1654.754395,1721.952515,1654.754395,1654.754395,1381.331665,24058996
6/23/2009,1553.957153,1587.556274,1537.157593,1553.957153,1297.189575,78743836
6/24/2009,1553.957153,1721.952515,1545.557373,1721.952515,1437.426025,99831322
6/25/2009,1742.951904,1784.950806,1721.952515,1742.951904,1454.955811,61618960
6/26/2009,1721.952515,1805.950195,1721.952515,1721.952515,1437.426025,30114520
6/29/2009,1721.952515,1763.951416,1679.953735,1721.952515,1437.426025,14181343
6/30/2009,1700.953125,1784.950806,1679.953735,1700.953125,1419.896729,33824146
7/1/2009,1721.952515,1721.952515,1671.553955,1721.952515,1437.426025,12443200
7/2/2009,1763.951416,1805.950195,1721.952515,1742.951904,1454.955811,60504643
7/3/2009,1721.952515,1742.951904,1679.953735,1721.952515,1437.426025,15428401
7/6/2009,1612.755493,1679.953735,1595.956055,1612.755493,1346.272217,48994802
7/7/2009,1679.953735,1700.953125,1604.355835,1679.953735,1402.36731,82700493
7/8/2009,1679.953735,1679.953735,1679.953735,1679.953735,1402.36731,0
7/9/2009,1637.954834,1742.951904,1621.155273,1637.954834,1367.307983,83913026
7/10/2009,1637.954834,1654.754395,1612.755493,1621.155273,1353.284302,24612583
7/13/2009,1553.957153,1612.755493,1520.358154,1553.957153,1297.189575,46896530
7/14/2009,1570.756714,1595.956055,1537.157593,1570.756714,1311.213135,57092049
7/15/2009,1629.555054,1629.555054,1579.156494,1629.555054,1360.295898,73622862
7/16/2009,1595.956055,1679.953735,1579.156494,1595.956055,1332.248779,54748532
7/17/2009,1595.956055,1612.755493,1528.757813,1595.956055,1332.248779,66122060
7/20/2009,1595.956055,1595.956055,1595.956055,1595.956055,1332.248779,0
7/21/2009,1700.953125,1700.953125,1629.555054,1700.953125,1419.896729,78534307
7/22/2009,1663.154175,1721.952515,1654.754395,1663.154175,1388.343506,61395144
7/23/2009,1784.950806,1784.950806,1679.953735,1784.950806,1490.015137,114599586
7/24/2009,1763.951416,1826.949707,1742.951904,1763.951416,1472.485352,86410714
7/27/2009,1784.950806,1826.949707,1763.951416,1784.950806,1490.015137,35328354
7/28/2009,1805.950195,1826.949707,1763.951416,1805.950195,1507.544678,45373869
7/29/2009,1742.951904,1805.950195,1663.154175,1742.951904,1454.955811,71746620
7/30/2009,1784.950806,1784.950806,1700.953125,1784.950806,1490.015137,47862628
7/31/2009,1847.949097,1889.947876,1805.950195,1847.949097,1542.60376,106107686
8/3/2009,1931.946777,1952.946167,1847.949097,1931.946777,1612.72229,130008940
8/4/2009,1931.946777,2036.943848,1910.947388,1931.946777,1612.72229,153501849
8/5/2009,1931.946777,1994.945068,1910.947388,1931.946777,1612.72229,75618750
8/6/2009,1973.945557,2099.942139,1931.946777,2078.942627,1735.429199,197372106
8/7/2009,1994.945068,2057.943359,1973.945557,1994.945068,1665.310791,71329346
8/10/2009,2015.944458,2057.943359,1994.945068,2015.944458,1682.840576,58203985
8/11/2009,2015.944458,2267.9375,1973.945557,2267.9375,1893.195557,373497198
8/12/2009,2225.938721,2246.937988,2099.942139,2183.939697,1823.077271,245186519
8/13/2009,2288.937012,2330.935791,2225.938721,2288.937012,1910.725098,259101783
8/14/2009,2225.938721,2309.936279,2204.939209,2225.938721,1858.136475,117662171
8/18/2009,2162.94043,2162.94043,2036.943848,2162.94043,1805.547729,187939703
8/19/2009,2162.94043,2183.939697,1994.945068,1994.945068,1665.310791,136096012
8/20/2009,2057.943359,2099.942139,2015.944458,2057.943359,1717.899658,68619152
8/21/2009,2036.943848,2078.942627,1994.945068,2036.943848,1700.370117,38914167
8/24/2009,2120.94165,2141.940918,2078.942627,2120.94165,1770.488403,56442031
8/25/2009,2099.942139,2099.942139,2057.943359,2099.942139,1752.95874,35047989
8/26/2009,2078.942627,2099.942139,2057.943359,2078.942627,1735.429199,36512911
8/27/2009,1994.945068,2057.943359,1973.945557,1994.945068,1665.310791,66161347
8/28/2009,2015.944458,2015.944458,1973.945557,2015.944458,1682.840576,24117926
8/31/2009,1910.947388,2015.944458,1889.947876,1910.947388,1595.192627,55847967
9/1/2009,1889.947876,1973.945557,1847.949097,1889.947876,1577.662842,60812390
9/2/2009,1847.949097,1889.947876,1805.950195,1847.949097,1542.60376,101830187
